step,distFromStart,speedX,speedY,angle,trackPos,sensorFront,curLapTime,lastLapTime,steer,accel,brake,gear
212,2808.91,103.912,-0.00591484,-0.0108274,0.404526,87.5568,3.414,0.0,0.005660310867734189,0.0,0.33999999999999997,3
213,2809.54,102.659,0.0103214,-0.0109676,0.405902,86.8886,3.436,0.0,0.00598046741380714,0.0,0.05999999999999994,3
214,2810.16,102.631,0.0151505,-0.0113052,0.407315,86.1704,3.458,0.0,0.006255638317211504,0.25,0.0,3
215,2810.79,102.974,0.00733039,-0.0117281,0.408773,85.4283,3.48,0.0,0.006336471676233031,0.5,0.0,3
216,2811.42,103.559,-0.00124922,-0.0121616,0.410284,84.6805,3.502,0.0,0.0062601189557928835,0.6729320208197911,0.0,3
217,2812.05,103.027,-0.00522379,-0.012533,0.41184,83.9488,3.524,0.0,0.00610642399847745,0.0,0.3,3
218,2812.68,101.619,-0.00900966,-0.0127929,0.413418,83.2541,3.546,0.0,0.006110696642566994,0.0,0.6,3
219,2813.29,100.133,-0.00900751,-0.0129641,0.414995,82.5926,3.568,0.0,0.006313478680131379,0.0,0.31999999999999995,3
220,2813.9,99.1709,0.00696098,-0.0131624,0.416579,81.932,3.59,0.0,0.007266635815446957,0.0,0.039999999999999925,3
221,2814.51,99.1718,0.0158523,-0.0135768,0.418209,81.2163,3.612,0.0,0.008367751778541613,0.25,0.0,3
222,2815.11,99.3378,0.0145374,-0.0141223,0.419905,80.4651,3.634,0.0,0.009305007263167003,0.28,0.0,3
223,2815.72,99.7216,0.0111486,-0.0147379,0.421672,79.6936,3.656,0.0,0.010010173146735891,0.53,0.0,3
224,2816.33,100.339,0.00237378,-0.0153902,0.423518,78.909,3.678,0.0,0.010441708474822963,0.7022971601609262,0.0,3
225,2816.95,101.017,-0.00306139,-0.0160678,0.425453,78.1131,3.7,0.0,0.010619860210986676,0.6720681280819263,0.0,3
226,2817.57,101.648,-0.00692481,-0.0167392,0.42747,77.3147,3.722,0.0,0.010547255226501389,0.6396945629043116,0.0,3
227,2818.19,102.233,-0.010919,-0.0173691,0.429582,76.5232,3.744,0.0,0.010262287729253765,0.6103263347553493,0.0,3
228,2818.82,101.674,-0.0121867,-0.0179284,0.431769,75.7498,3.766,0.0,0.00981418852357939,0.0,0.3,3
229,2819.43,100.928,-0.00878641,-0.0184348,0.434,74.9958,3.788,0.0,0.009324270423767192,0.0,0.09999999999999998,3
230,2820.05,100.816,-0.00510181,-0.0190027,0.436295,74.2276,3.81,0.0,0.008796195816369106,0.18,0.0,3
231,2820.67,101.021,-0.00940939,-0.0195854,0.438666,73.4546,3.832,0.0,0.008166529293771898,0.36,0.0,3
232,2821.29,101.441,-0.0152675,-0.0201204,0.441104,72.6925,3.854,0.0,0.007464196301305174,0.54,0.0,3
233,2821.9,100.839,-0.0164203,-0.0205811,0.443604,71.9502,3.876,0.0,0.006706164116456175,0.0,0.3,3
234,2822.52,99.3631,-0.0224227,-0.0209292,0.446121,71.2456,3.898,0.0,0.005973460000327864,0.0,0.6,3
235,2823.12,97.727,-0.0251288,-0.0211681,0.448623,70.5806,3.92,0.0,0.005372547359686954,0.0,0.39999999999999997,3
236,2823.71,96.4357,-0.0146728,-0.0213659,0.451107,69.9361,3.942,0.0,0.0048867662794751035,0.0,0.19999999999999996,3
237,2824.3,96.2244,-0.00821533,-0.021623,0.453619,69.2803,3.964,0.0,0.0043993237833388765,0.18,0.0,3
238,2824.89,96.431,-0.00620791,-0.0219005,0.45617,68.6186,3.986,0.0,0.003832084153809665,0.36,0.0,3
239,2825.48,96.8489,-0.00832242,-0.0221418,0.458761,67.9649,4.008,0.0,0.0031902313884957702,0.54,0.0,3
240,2826.07,97.4551,-0.00792147,-0.0223468,0.461391,67.3178,4.03,0.0,0.002504434752908886,0.6908898549672933,0.0,3
241,2826.67,98.1129,-0.00941068,-0.0225108,0.464061,66.6776,4.052,0.0,0.0018525776386059804,0.6673051285594893,0.0,3
242,2827.27,98.744,-0.0102798,-0.0226157,0.466764,66.049,4.074,0.0,0.0012579244840380276,0.6539581770944394,0.0,3
243,2827.87,99.3633,-0.00835582,-0.0226844,0.469496,65.4262,4.096,0.0,0.0007014586746364032,0.6515442131819724,0.0,3
244,2828.48,99.9837,-0.00877938,-0.0227211,0.472248,64.8079,4.118,0.0,0.0001114000879564492,0.6569512908744143,0.0,3
245,2829.1,100.618,-0.00719704,-0.0227321,0.475028,64.1921,4.14,0.0,-0.0002766230038378139,0.6672554113779254,0.0,3
246,2829.71,101.271,-0.00801795,-0.0227101,0.477814,63.5809,4.162,0.0,-0.0005292124953802086,0.6808435195599165,0.0,3
247,2830.33,101.944,-0.00611088,-0.0226582,0.480631,62.9726,4.184,0.0,-0.0006807236156402966,0.6964438448670824,0.0,3
248,2830.96,102.634,-0.0037451,-0.0225952,0.483451,62.3629,4.206,0.0,-0.0007474923546377699,0.7134808407009777,0.0,3
249,2831.59,103.346,-0.00164142,-0.022528,0.486292,61.7495,4.228,0.0,-0.0006432300425939895,0.7311586957624064,0.0,3
250,2832.22,104.077,0.00267579,-0.0224856,0.489145,61.1257,4.25,0.0,-0.000417108629969965,0.7489761992617423,0.0,3
251,2832.86,104.917,0.00351643,-0.0224698,0.492023,60.4906,4.272,0.0,-0.0001046662790339206,0.9289761992617422,0.0,3
252,2833.51,105.832,0.00329862,-0.0224627,0.494919,59.8479,4.294,0.0,0.00029762922633713924,0.88,0.0,3
253,2834.15,106.74,0.00511835,-0.0224851,0.497842,59.1929,4.316,0.0,0.0005897794177774254,0.88,0.0,3
254,2834.81,107.641,0.0035436,-0.0225385,0.500796,58.5253,4.338,0.0,0.000740297331256447,0.88,0.0,3
255,2835.47,108.535,0.00110137,-0.0226038,0.503784,57.8496,4.36,0.0,0.0008033223510866435,0.88,0.0,3
256,2836.14,109.426,-0.00128289,-0.0226749,0.506801,57.1674,4.382,0.0,0.0005278552938326192,0.88,0.0,3
257,2836.81,110.314,-0.00570027,-0.022723,0.509847,56.4851,4.404,0.0,-0.00014572417400569935,0.88,0.0,3
258,2837.48,111.138,-0.00858736,-0.0227163,0.512911,55.8099,4.426,0.0,-0.0011009238446594198,0.7619082003618723,0.0,3
259,2838.16,110.653,-0.00637331,-0.0226134,0.515981,55.1536,4.448,0.0,-0.0023594389056456316,0.0,0.3,3
260,2838.83,109.144,0.00276611,-0.0223792,0.518999,54.5321,4.47,0.0,-0.003946906250957328,0.0,0.6,3
261,2839.5,107.286,0.0176005,-0.0220578,0.521953,53.9383,4.492,0.0,-0.005613103974587682,0.0,0.62,3
262,2840.14,105.292,0.0363299,-0.0216716,0.52483,53.3682,4.514,0.0,-0.007302416462213034,0.0,0.62,3
263,2840.78,103.228,0.0551121,-0.0212272,0.52762,52.8207,4.536,0.0,-0.008946443184977728,0.0,0.62,3
264,2841.4,101.14,0.0736629,-0.0207222,0.530317,52.2961,4.558,0.0,-0.010533118068274401,0.0,0.62,3
265,2842.02,99.0638,0.0920427,-0.0201715,0.532923,51.791,4.58,0.0,-0.012036090007967468,0.0,0.62,3
266,2842.61,97.0953,0.102866,-0.0195912,0.535426,51.3018,4.602,0.0,-0.013474167014887954,0.0,0.42,3
267,0.0993652,95.4868,0.0914979,-0.018916,0.536844,50.8642,4.624,0.0,-0.014811250765192756,0.0,0.21999999999999997,3
268,0.680511,95.0424,0.0534373,-0.0179634,0.539081,50.4581,4.646,0.0,-0.01598273708143537,0.18,0.019999999999999962,3
269,1.26157,95.1716,0.0328469,-0.0168561,0.541162,50.0773,4.668,0.0,-0.016960092203865795,0.28,0.0,3
270,1.84369,95.3508,0.0156476,-0.0157748,0.543097,49.687,4.69,0.0,-0.01810753764731495,0.28,0.0,3
271,2.42691,95.5264,-0.000858921,-0.0147512,0.544891,49.2821,4.712,0.0,-0.01949406402358808,0.28,0.0,3
272,3.0112,95.6994,-0.0178938,-0.0137249,0.546545,48.8735,4.734,0.0,-0.021118733490861182,0.28,0.0,3
273,3.59546,95.4681,-0.0276865,-0.0125552,0.548059,48.4857,4.756,0.0,-0.022915259338312035,0.0,0.07722998853848832,3
274,4.17746,95.0451,-0.0409184,-0.0109486,0.549396,48.1677,4.778,0.0,-0.030609498475532584,0.0,0.09321288971186174,3
275,4.75674,94.5938,-0.0386633,-0.00880601,0.550504,47.9319,4.8,0.0,-0.03629959718083468,0.0,0.0987498666635083,3
276,5.33328,94.1442,-0.0241207,-0.00618634,0.551346,47.7637,4.822,0.0,-0.04019526134954717,0.0,0.09675725269426969,3
277,5.90717,93.7152,-0.00388909,-0.00319674,0.551886,47.6424,4.844,0.0,-0.04269071596117326,0.0,0.08994064278326218,3
278,6.47852,93.3181,0.0193169,9.27383e-06,0.552097,47.5421,4.866,0.0,-0.044152781551156525,0.0,0.08019887283153355,3
279,7.04837,93.2851,0.0229676,0.00316254,0.551962,47.4226,4.888,0.0,-0.044852304499592925,0.25,0.0,3
280,7.61893,93.4418,0.00901569,0.00610272,0.551459,47.2613,4.91,0.0,-0.04507186110471696,0.2700097860505855,0.0,3
281,8.19049,93.598,-0.00979379,0.00888888,0.550619,47.0682,4.932,0.0,-0.04497999792734615,0.2616975903352801,0.0,3
282,8.76193,93.3542,-0.0198298,0.0116562,0.549438,46.8643,4.954,0.0,-0.04456875388250587,0.0,0.08136706024778288,3
283,9.332,93.3232,-0.0209163,0.0144176,0.547943,46.6527,4.976,0.0,-0.04369180944106759,0.25,0.0,3
284,9.90271,93.4783,-0.0277599,0.0170207,0.546133,46.4128,4.998,0.0,-0.042580953215381794,0.2701686242201865,0.0,3
285,10.4744,93.6348,-0.030984,0.0195107,0.544019,46.151,5.02,0.0,-0.04134046090702776,0.2641197103753355,0.0,3
286,11.046,93.4002,-0.0275063,0.0220059,0.541623,45.8837,5.042,0.0,-0.040158107337137226,0.0,0.07848660112352618,3
287,11.6161,93.3169,-0.0202181,0.0245347,0.538956,45.6156,5.064,0.0,-0.03901087293261163,0.18,0.0,3
288,12.1865,93.4561,-0.0222288,0.0269285,0.536005,45.3256,5.086,0.0,-0.037811042086414094,0.2745846554247797,0.0,3
289,12.758,93.6175,-0.0256739,0.0292281,0.532779,45.0185,5.108,0.0,-0.03653596461801635,0.26701831303539325,0.0,3
290,13.3293,93.3803,-0.0199617,0.0314994,0.529291,44.7035,5.13,0.0,-0.03520947477322483,0.0,0.07855168885157582,3
291,13.8991,93.3005,-0.0141922,0.0337446,0.525565,44.3823,5.152,0.0,-0.033869629882667104,0.18,0.0,3
292,14.4682,92.9986,-0.00976445,0.0359159,0.521597,44.0493,5.174,0.0,-0.032500156746345855,0.0,0.09682632565554282,3
293,15.0346,92.5346,0.00984304,0.0381482,0.517413,43.7212,5.196,0.0,-0.03110846985319806,0.0,0.10798773316450322,3
294,15.5981,92.0622,0.0269111,0.0403672,0.513022,43.3902,5.218,0.0,-0.029772335785816003,0.0,0.1078337616430825,3
295,16.1587,91.6033,0.042376,0.0425202,0.508429,43.0511,5.24,0.0,-0.02843299064251683,0.0,0.10349201510402395,3
296,16.7165,91.1648,0.0496594,0.0445857,0.503635,42.7019,5.262,0.0,-0.027077110517593195,0.0,0.09673175029137855,3
297,17.2716,90.7521,0.0517397,0.0465662,0.498642,42.3435,5.284,0.0,-0.02566277742937617,0.0,0.08852377432026842,3
298,17.8251,90.6744,0.0446155,0.0483327,0.493454,41.9626,5.306,0.0,-0.02404609136847874,0.18,0.0,3
299,18.379,90.8135,0.0285515,0.0498193,0.488062,41.5516,5.328,0.0,-0.022149399212435243,0.2712907968956926,0.0,3
300,18.9338,90.9853,0.013905,0.0511065,0.482486,41.1186,5.35,0.0,-0.020072282097775597,0.2785289218127267,0.0,3
301,19.4897,91.1594,0.00254594,0.0522247,0.476752,40.667,5.372,0.0,-0.017934296864654,0.28,0.0,3
302,20.0465,91.3329,-0.00488622,0.053201,0.470877,40.1998,5.394,0.0,-0.01581647390764091,0.28,0.0,3
303,20.6045,91.5059,-0.00854674,0.0540567,0.464883,39.7192,5.416,0.0,-0.013713274823878732,0.28,0.0,3
304,21.1634,91.6785,-0.00607709,0.0547802,0.458786,39.2247,5.438,0.0,-0.010923949315567266,0.28,0.0,3
305,21.7234,91.8514,-0.000994056,0.0553524,0.452609,38.7146,5.46,0.0,-0.007721561229857594,0.28,0.0,3
306,22.2844,92.0249,0.0081081,0.0557371,0.446378,38.1862,5.482,0.0,-0.004364204939639883,0.28,0.0,3
307,22.8465,92.1985,0.0148395,0.0559298,0.440109,37.6396,5.504,0.0,-0.0008448918829368295,0.28,0.0,3
308,23.4097,92.3723,0.0239712,0.0559177,0.433832,37.0742,5.526,0.0,0.0028288736778979847,0.28,0.0,3
309,23.9743,92.6873,0.0329106,0.0556791,0.427554,36.4885,5.548,0.0,0.007049273907963918,0.46,0.0,3
310,24.5414,93.1948,0.0422329,0.0551762,0.421304,35.8787,5.57,0.0,0.011819037473028633,0.64,0.0,3
311,25.1123,93.8943,0.0450622,0.0543641,0.415091,35.2407,5.592,0.0,0.016896661454889057,0.8200000000000001,0.0,3
312,25.688,94.7425,0.036509,0.053209,0.408933,34.5717,5.614,0.0,0.02234581827710006,0.9144389437969316,0.0,3
313,26.2691,95.6096,0.0242795,0.0516914,0.40286,33.8706,5.636,0.0,0.028116972864570954,0.7959647239071063,0.0,3
314,26.8555,96.481,0.010265,0.0498318,0.396912,33.1401,5.658,0.0,0.03382357372655291,0.9172130770373392,0.0,3
315,27.4474,97.3521,-0.0110553,0.0476042,0.391129,32.3792,5.68,0.0,0.0394255080189574,0.7988470547068155,0.0,3
316,28.0446,98.2513,-0.0385219,0.0450005,0.38555,31.5885,5.702,0.0,0.04491916068031204,0.9788470547068155,0.0,3
317,28.6476,99.1929,-0.0894729,0.0418799,0.380206,30.7589,5.724,0.0,0.05022187088492519,0.88,0.0,3
318,29.2563,100.106,-0.145795,0.0383331,0.375153,29.8987,5.746,0.0,0.05448159064560951,0.88,0.0,3
319,29.8706,101.009,-0.203629,0.034416,0.370453,29.0134,5.768,0.0,0.05767757689520131,0.88,0.0,3
320,30.4905,101.908,-0.267647,0.030188,0.366132,28.1087,5.79,0.0,0.06002230642224487,0.88,0.0,3
321,31.116,102.806,-0.331794,0.0257108,0.362238,27.1902,5.812,0.0,0.06170805023173418,0.88,0.0,3
322,31.747,103.704,-0.399851,0.0210906,0.358804,26.2659,5.834,0.0,0.06117933018742654,0.88,0.0,3
323,32.3836,104.6,-0.465417,0.0164828,0.355853,25.3463,5.856,0.0,0.05845800751165048,0.88,0.0,3
324,33.0257,105.496,-0.520772,0.0120222,0.353391,24.4397,5.878,0.0,0.05412755400853654,0.88,0.0,3
325,33.6733,106.391,-0.562689,0.00781419,0.351416,23.5518,5.9,0.0,0.049330337942655025,0.88,0.0,3
326,34.326,107.077,-0.538319,0.00412362,0.349936,22.6969,5.922,0.0,0.04268840860571227,0.54,0.0,3
327,34.9814,107.331,-0.441286,0.00138565,0.348972,21.8976,5.944,0.0,0.03417479544389985,0.28,0.0,3
328,35.6378,107.483,-0.353908,-0.000616415,0.348434,21.1403,5.966,0.0,0.02418523009473409,0.28,0.0,3
329,36.2951,107.635,-0.292991,-0.00202547,0.348209,20.4152,5.988,0.0,0.013782334466769408,0.27758653247028975,0.0,3
330,36.9512,106.917,-0.260713,-0.0028169,0.348187,19.7238,6.01,0.0,0.003299093552640648,0.0,0.3,3
331,37.5999,105.395,-0.243467,-0.00309937,0.348267,19.0653,6.032,0.0,-0.0064566984727721256,0.0,0.6,3
332,38.2382,103.69,-0.220653,-0.00294436,0.348367,18.4377,6.054,0.0,-0.01542685796226995,0.0,0.39999999999999997,3
333,38.8672,102.422,-0.209786,-0.0021996,0.348437,17.8455,6.076,0.0,-0.023702513017132006,0.0,0.19999999999999996,3
334,39.4919,102.211,-0.184352,-0.000560456,0.34838,17.2951,6.098,0.0,-0.031427684394866665,0.18,0.0,3
335,40.1109,101.873,-0.13642,-0.000918121,0.348152,16.7757,6.12,0.0,-0.03910868672252837,0.0,0.10184353216886531,3
336,40.7045,100.798,-0.0533965,-0.0127564,0.348902,16.2806,6.142,0.0,-0.04684429591055926,0.0,0.4018435321688653,3
337,41.2909,99.7352,-0.00853236,-0.0240508,0.351151,15.8025,6.164,0.0,-0.05735825068250017,0.0,0.2018435321688653,3
338,41.8721,99.0827,0.00339801,-0.0343233,0.354721,15.36,6.186,0.0,-0.06948202658204182,0.0,0.12619571650153352,3
339,42.4482,97.9736,0.0876668,-0.0436755,0.359491,14.9472,6.208,0.0,-0.08227529482500832,0.0,0.42619571650153354,3
340,43.0154,96.3745,0.241261,-0.0526899,0.365436,14.5405,6.23,0.0,-0.09568263174639537,0.0,0.62,3
341,43.5715,94.573,0.410375,-0.0616517,0.372528,14.1292,6.252,0.0,-0.10979131641406387,0.0,0.62,3
342,44.1162,92.6954,0.555203,-0.0705878,0.380704,13.7128,6.274,0.0,-0.12403436967113578,0.0,0.62,3
343,44.6487,90.774,0.672715,-0.0795051,0.389882,13.292,6.296,0.0,-0.13334271843469372,0.0,0.62,3
344,45.169,88.8273,0.760074,-0.0884482,0.399979,12.8663,6.318,0.0,-0.144301699510087,0.0,0.6416902679358074,3
345,45.6769,86.8879,0.807745,-0.0974718,0.410912,12.435,6.34,0.0,-0.1560014071405146,0.0,0.5809656139078291,3
346,46.1725,85.011,0.793673,-0.106629,0.422592,11.9979,6.362,0.0,-0.1679601743077126,0.0,0.5144240793600731,3
347,46.6562,83.1628,0.744505,-0.115914,0.434933,11.5567,6.384,0.0,-0.17971259810148688,0.0,0.62,3
348,47.128,81.3125,0.693613,-0.125314,0.44789,11.1127,6.406,0.0,-0.1911682215868042,0.0,0.62,2
349,47.5882,79.4898,0.6325,-0.134888,0.461438,10.6651,6.428,0.0,-0.20226100360036425,0.0,0.62,2
350,48.0364,77.6716,0.568175,-0.144634,0.475531,10.2151,6.45,0.0,-0.21310959699160803,0.0,0.62,2
351,48.4729,75.8274,0.512776,-0.154437,0.490147,9.76655,6.472,0.0,-0.22388345201806387,0.0,0.62,2
352,48.8974,73.9731,0.463225,-0.164223,0.505231,9.32217,6.494,0.0,-0.2348179053647534,0.0,0.62,2
353,49.31,72.11,0.417102,-0.173975,0.520766,8.88263,6.516,0.0,-0.24601187608774586,0.0,0.62,2
354,49.7108,70.2928,0.359144,-0.18368,0.536699,8.44885,6.538,0.0,-0.25750235281413714,0.0,0.42,2
355,50.1004,68.6367,0.278227,-0.193257,0.552962,8.02341,6.56,0.0,-0.2691158000454378,0.0,0.35,2
356,50.4797,67.0887,0.191232,-0.202574,0.569527,7.60885,6.582,0.0,-0.28076700185030207,0.0,0.35,2
357,50.8491,65.5822,0.108627,-0.21144,0.586355,7.2086,6.604,0.0,-0.2921917101371105,0.0,0.35,2
358,51.2089,64.1096,0.0322938,-0.219682,0.603371,6.82535,6.626,0.0,-0.3034895533240912,0.0,0.35,2
359,51.5595,62.6664,-0.040458,-0.227175,0.62052,6.46029,6.648,0.0,-0.3190961163217436,0.0,0.35,2
360,51.9009,61.2471,-0.113984,-0.233805,0.637714,6.11444,6.67,0.0,-0.3376080452733127,0.0,0.35,2
361,52.2336,59.8474,-0.192738,-0.23946,0.654874,5.78847,6.692,0.0,-0.3580091406468623,0.0,0.35,2
362,52.5577,58.464,-0.282212,-0.244003,0.671897,5.48366,6.714,0.0,-0.37953934681094614,0.0,0.35,2
363,52.8735,57.0973,-0.386927,-0.247279,0.688673,5.20144,6.736,0.0,-0.40158529365904205,0.0,0.35,2
364,53.1812,55.7498,-0.507881,-0.249137,0.705085,4.94326,6.758,0.0,-0.42085477672216826,0.0,0.35,2
365,53.4811,54.4251,-0.641659,-0.249469,0.721024,4.7099,6.78,0.0,-0.4364841135158189,0.0,0.35,2
366,53.7737,53.1263,-0.781773,-0.248247,0.736378,4.50154,6.802,0.0,-0.44866755960012183,0.0,0.35,2
367,54.0591,51.8522,-0.917903,-0.245556,0.75106,4.317,6.824,0.0,-0.4578719878281007,0.0,0.35,2
368,54.3376,50.6,-1.04326,-0.241589,0.765007,4.15405,6.846,0.0,-0.46467400610967835,0.0,0.35,2
369,54.6094,49.3661,-1.15413,-0.236596,0.778183,4.00998,6.868,0.0,-0.469627983154962,0.0,0.35,2
370,54.8747,48.2421,-1.20211,-0.230865,0.790594,3.88134,6.89,0.0,-0.47322868419115655,0.0,0.35,2
371,55.1343,47.2099,-1.17831,-0.225076,0.802379,3.75814,6.912,0.0,-0.47637002229475056,0.0,0.35,2
372,55.3882,46.1934,-1.1597,-0.219711,0.813593,3.63411,6.934,0.0,-0.4799655987781752,0.0,0.35,2
373,55.6366,45.1478,-1.15159,-0.214883,0.824255,3.50798,6.956,0.0,-0.4839032017631838,0.0,0.35,2
374,55.8792,44.0918,-1.14919,-0.210628,0.834409,3.37903,6.978,0.0,-0.4881010454751308,0.0,0.35,2
375,56.1159,43.0452,-1.14386,-0.206816,0.84408,3.24884,7.0,0.0,-0.4925580402947403,0.0,0.35,1
376,56.347,42.0134,-1.13102,-0.203394,0.853319,3.11746,7.022,0.0,-0.497355060727733,0.0,0.35,1
377,56.5724,40.9843,-1.10841,-0.200325,0.862155,2.98524,7.044,0.0,-0.5025846719682898,0.0,0.35,1
378,56.7921,39.9611,-1.08052,-0.19753,0.870626,2.85274,7.066,0.0,-0.5083477213214034,0.0,0.35,1
379,57.0061,38.9524,-1.05597,-0.194918,0.878758,2.72078,7.088,0.0,-0.5146343925056084,0.0,0.35,1
380,57.2146,37.942,-1.04356,-0.192323,0.886549,2.59135,7.11,0.0,-0.5212961290246734,0.0,0.35,1
381,57.4175,36.9179,-1.05465,-0.189552,0.893983,2.46694,7.132,0.0,-0.5221054612683107,0.0,0.35,1
382,57.6149,35.9012,-1.07063,-0.186286,0.901022,2.35147,7.154,0.0,-0.5223669971077632,0.0,0.35,1
383,57.8067,34.8647,-1.07779,-0.181768,0.907661,2.25228,7.176,0.0,-0.523487599150937,0.0,0.35,1
384,57.9929,33.8148,-1.12112,-0.176027,0.913815,2.17076,7.198,0.0,-0.525552791677711,0.0,0.35,1
385,58.1735,32.7368,-1.19909,-0.169466,0.919426,2.10495,7.22,0.0,-0.527725739453925,0.0,0.35,1
386,58.3484,31.6731,-1.28604,-0.162497,0.924438,2.05318,7.242,0.0,-0.5294847053036047,0.0,0.35,1
387,58.5177,30.6257,-1.3562,-0.155332,0.928871,2.01426,7.264,0.0,-0.530769971942994,0.0,0.35,1
388,58.6815,29.596,-1.3972,-0.148151,0.932774,1.98644,7.286,0.0,-0.5318938776164847,0.0,0.35,1
389,58.8399,28.5835,-1.4119,-0.141121,0.936208,1.96774,7.308,0.0,-0.5331928455908299,0.0,0.35,1
390,58.9929,27.5884,-1.40477,-0.134398,0.93922,1.95621,7.33,0.0,-0.5348754842773632,0.0,0.35,1
391,59.1405,26.6112,-1.37893,-0.128114,0.941878,1.94936,7.352,0.0,-0.5371709400773726,0.0,0.35,1
392,59.2829,25.6508,-1.33722,-0.122377,0.944223,1.94517,7.374,0.0,-0.5402366789414458,0.0,0.35,1
393,59.4201,24.7037,-1.28116,-0.117264,0.946319,1.94108,7.396,0.0,-0.5441794616118213,0.0,0.35,1
394,59.5522,23.7625,-1.21226,-0.112816,0.948209,1.93514,7.418,0.0,-0.5490923455307786,0.0,0.35,1
395,59.6792,22.8185,-1.13289,-0.109024,0.949941,1.9259,7.44,0.0,-0.5550599460030183,0.0,0.35,1
396,59.8009,21.8639,-1.04657,-0.105834,0.951557,1.91235,7.462,0.0,-0.5621462876775529,0.0,0.35,1
397,59.9173,20.8923,-0.957408,-0.10317,0.953072,1.89492,7.484,0.0,-0.5703766808707901,0.0,0.35,1
398,60.0284,19.8988,-0.870205,-0.100937,0.954504,1.87401,7.506,0.0,-0.5797329929830846,0.0,0.35,1
399,60.1339,18.8847,-0.78891,-0.0990499,0.955862,1.85052,7.528,0.0,-0.5901552198106568,0.0,0.35,1
400,60.2338,17.8355,-0.716954,-0.0973964,0.95715,1.82581,7.55,0.0,-0.6015487421155459,0.0,0.35,1
401,60.3279,16.7706,-0.6569,-0.0959036,0.958357,1.80126,7.572,0.0,-0.6051810164589598,0.0,0.35,1
402,60.4162,15.6977,-0.607109,-0.0945473,0.959476,1.77752,7.594,0.0,-0.6058726662983215,0.0,0.35,1
403,60.4986,14.6196,-0.568103,-0.0932772,0.960501,1.75569,7.616,0.0,-0.6051943404163991,0.0,0.35,1
404,60.575,13.5392,-0.551096,-0.0919959,0.961412,1.73789,7.638,0.0,-0.7467010570165276,0.0,0.35,1
405,60.6456,12.459,-0.557339,-0.0905629,0.962177,1.72735,7.66,0.0,-0.8202845496485943,0.0,0.35,1
406,60.7104,11.3799,-0.57838,-0.0889196,0.962788,1.7255,7.682,0.0,-0.858547965817269,0.0,0.35,1
407,60.7693,10.3012,-0.609422,-0.0870288,0.963225,1.73391,7.704,0.0,-0.8784449422249798,0.0,0.35,1
408,60.8229,9.43442,-0.843265,-0.0844917,0.96339,1.76272,7.726,0.0,-0.8887913699569896,0.0,0.14999999999999997,1
409,60.8729,8.86047,-1.11584,-0.0805573,0.963081,1.83289,7.748,0.0,-0.8941715123776346,0.0,0.12,1
410,60.92,8.34629,-1.13146,-0.0763933,0.96251,1.92147,7.77,0.0,-0.89696918643637,0.0,0.12,1
411,60.9646,7.91175,-1.08192,-0.0723646,0.961903,2.01408,7.792,0.0,-0.8984239769469125,0.0,0.12,1
412,61.007,7.5844,-1.04195,-0.0685584,0.961275,2.10843,7.814,0.0,-0.8991804680123945,0.0,0.12,1
413,61.0472,7.14623,-0.995975,-0.0649045,0.960645,2.20439,7.836,0.0,-0.8995738433664451,0.0,0.12,1
414,61.0853,6.69786,-0.932398,-0.061429,0.960012,2.30134,7.858,0.0,-0.8997783985505514,0.0,0.12,1
415,61.1211,6.32241,-0.871316,-0.0582028,0.959388,2.39662,7.88,0.0,-0.8998847672462867,0.0,0.12,1
416,61.1548,5.99654,-0.824511,-0.0552182,0.958781,2.48946,7.902,0.0,-0.8999400789680692,0.0,0.12,1
417,61.1863,5.60723,-0.772635,-0.0524309,0.958194,2.58003,7.924,0.0,-0.8999688410633959,0.0,0.12,1
418,61.2156,5.15584,-0.71264,-0.0498172,0.957629,2.66829,7.946,0.0,-0.8999837973529659,0.0,0.12,1
419,61.2428,4.71028,-0.651154,-0.047388,0.957085,2.75355,7.968,0.0,-0.8999915746235423,0.0,0.12,1
420,61.2677,4.34097,-0.596856,-0.0451752,0.956581,2.83369,7.99,0.0,-0.899995618804242,0.0,0.12,1
421,61.2885,3.98423,-0.545881,-0.0433492,0.956142,2.90234,8.01,0.0,-0.8999977217782058,0.0,0.12,1
422,61.3089,4.14541,-0.572965,-0.0417576,0.955717,2.96526,8.03,0.0,-0.9,0.2,0.0,1
423,61.3286,3.83219,-0.527452,-0.0400398,0.955289,3.03291,8.05,0.0,-0.9,0.0,0.12,1
424,61.3476,3.90629,-0.531155,-0.0383847,0.954884,3.09877,8.07,0.0,-0.9,0.2,0.0,1
425,61.3673,4.00182,-0.530966,-0.0368391,0.954459,3.16357,8.09,0.0,-0.9,0.2,0.0,1
426,61.3863,3.68354,-0.510124,-0.0351024,0.954012,3.23619,8.11,0.0,-0.9,0.0,0.12,1
427,61.4047,3.76441,-0.513606,-0.033536,0.95358,3.30397,8.13,0.0,-0.9,0.2,0.0,1
428,61.4237,3.9311,-0.540547,-0.0319616,0.953138,3.37357,8.15,0.0,-0.9,0.2,0.0,1
429,61.4435,4.06112,-0.554005,-0.0303908,0.952685,3.44462,8.17,0.0,-0.9,0.2,0.0,1
430,61.4626,3.74424,-0.514948,-0.0287225,0.952226,3.5201,8.19,0.0,-0.9,0.0,0.12,1
431,61.481,3.78931,-0.521165,-0.0271666,0.951776,3.5926,8.21,0.0,-0.9,0.2,0.0,1
