repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,control_steer,steering_delta,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_steering_rate_penalty,reward_terminal_penalty,reward_progress_m,reward_lap_completion_bonus,reward_centering_penalty,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
4,4,2917,2037.43,1937.43,115.929,-0.229939,0.401561,0.0,0.401561,3.4654600620269775,-0.5466383099555969,-0.5466383099555969,-0.05067181587219238,0.9999996423721313,0.9999996423721313,0.0,6,0.44344215299426804,0.4515111339126275,1.0,-6.4190823094634195e-06,0.0,0.0,0.0,-0.00806256183605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2918,2038.02,1938.02,116.162,-0.236734,0.435764,0.0,0.435764,3.2581300735473633,-0.5130844712257385,-0.5130844712257385,0.0335538387298584,0.9999986290931702,0.9999986290931702,0.0,6,0.44219123508123176,0.4516885629162655,1.0,-2.814650233773364e-06,0.0,0.0,0.0,-0.0094945131848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2919,2038.6,1938.59,116.341,-0.24181,0.470086,0.0,0.470086,3.0541300773620605,-0.35298022627830505,-0.35298022627830505,0.16010424494743347,0.9999932050704956,0.9999932050704956,0.0,6,0.4407116401813694,0.45182476597429483,1.0,-6.408342312546944e-05,0.0,0.0,0.0,-0.011049042369800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2920,2039.17,1939.17,116.609,-0.245374,0.504711,0.0,0.504711,2.8515000343322754,-0.14951834082603455,-0.14951834082603455,0.2034618854522705,0.9999544024467468,0.9999544024467468,0.0,6,0.4396244769026468,0.4524646284257762,1.0,-0.00010349184707948211,0.0,0.0,0.0,-0.012736659676050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2921,2039.75,1939.75,116.981,-0.25059,0.540105,0.0,0.540105,2.6425299644470215,-0.12048207223415375,-0.12048207223415375,0.0290362685918808,0.9999964237213135,0.9999964237213135,0.0,6,0.4387212167090442,0.4533089950225285,1.0,-2.107762234349608e-06,0.0,0.0,0.0,-0.014585670551249997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2922,2040.32,1940.32,117.339,-0.25647,0.576263,0.0,0.576263,2.4291698932647705,-0.2623343765735626,-0.2623343765735626,-0.14185230433940887,0.999999463558197,0.999999463558197,0.0,6,0.43734978815052694,0.45400404559959295,1.0,-5.030519061600069e-05,0.0,0.0,0.0,-0.01660395225845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2923,2040.89,1940.89,117.764,-0.262815,0.612965,0.0,0.612965,2.2131199836730957,-0.4059680700302124,-0.4059680700302124,-0.14363369345664978,0.9999909400939941,0.9999909400939941,0.0,6,0.43604321855554184,0.45488109971153184,1.0,-5.1576594739997094e-05,0.0,0.0,0.0,-0.01878630456125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2924,2041.46,1941.46,118.088,-0.271311,0.650059,0.0,0.650059,1.9936699867248535,-0.5247639417648315,-0.5247639417648315,-0.11879587173461914,0.9999318718910217,0.9999318718910217,0.0,6,0.4339094285829183,0.45507354490482127,1.0,-3.5281147852970206e-05,0.0,0.0,0.0,-0.021128835174050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2925,2042.02,1942.02,118.359,-0.280679,0.687731,0.0,0.687731,1.771780014038086,-0.6198102831840515,-0.6198102831840515,-0.09504634141921997,0.9999979138374329,0.9999979138374329,0.0,6,0.43123801854889915,0.4549092994844921,1.0,-2.2584517542947327e-05,0.0,0.0,0.0,-0.02364869641805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2926,2042.59,1942.59,118.607,-0.287979,0.726057,0.0,0.726057,1.5497900247573853,-0.6958356499671936,-0.6958356499671936,-0.07602536678314209,0.9999997019767761,0.9999997019767761,0.0,6,0.42851858517542774,0.454890973178864,1.0,-1.4449640986278212e-05,0.0,0.0,0.0,-0.026357938362449998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2927,2043.15,1943.15,118.9,-0.296197,0.765515,0.0,0.765515,1.3280500173568726,-0.7561990022659302,-0.7561990022659302,-0.06036335229873657,0.9999997615814209,0.9999997615814209,0.0,6,0.4255794866072718,0.45488925670427366,1.0,-9.109335751853466e-06,0.0,0.0,0.0,-0.029300660761249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2928,2043.78,1943.78,119.301,-0.286993,0.805152,0.0,0.805152,1.1091699600219727,-0.7959516048431396,-0.7959516048431396,-0.03975260257720947,0.9999985098838806,0.9999985098838806,0.0,6,0.4252686324001449,0.45768607022887403,1.0,-3.9506735291539035e-06,0.0,0.0,0.0,-0.0324134871552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2929,2044.41,1944.41,119.615,-0.279037,0.843969,0.0,0.843969,0.892100989818573,-0.819897472858429,-0.819897472858429,-0.023945868015289307,0.9999979734420776,0.9999979734420776,0.0,6,0.4243380874145479,0.4599537045740854,1.0,-1.4335114875141386e-06,0.0,0.0,0.0,-0.035614183648049996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2930,2045.05,1945.05,120.006,-0.272308,0.88199,0.0,0.88199,0.6772570013999939,-0.7529781460762024,-0.7529781460762024,0.06691932678222656,0.9995888471603394,0.9995888471603394,0.0,6,0.42342990480272835,0.46233641829847083,1.0,-1.1195490742466063e-05,0.0,0.0,0.0,-0.038895318005000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2931,2045.69,1945.69,120.162,-0.262428,0.919132,0.0,0.919132,0.4667220115661621,-0.7386453747749329,-0.7386453747749329,0.014332771301269531,0.9962457418441772,0.9962457418441772,0.0,6,0.42195132969221144,0.4641920249342444,1.0,-5.135708329362387e-07,0.0,0.0,0.0,-0.0422401816712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2932,2046.34,1946.34,120.484,-0.254137,0.955636,0.0,0.955636,0.25728198885917664,-0.7684106230735779,-0.7684106230735779,-0.02976524829864502,0.9589826464653015,0.9589826464653015,0.0,6,0.42079229282759784,0.4664565159774135,1.0,-2.2149250156999753e-06,0.0,0.0,0.0,-0.04566200822480001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2933,2046.98,1946.98,120.795,-0.247274,0.991956,0.0,0.991956,0.0468422994017601,-0.7604122161865234,-0.7604122161865234,0.007998406887054443,-0.027573486790060997,0.0,0.027573486790060997,6,0.4192842366219716,0.4684832318550535,1.0,-1.5993628182719988e-07,0.0,0.0,0.0,-0.0491988352968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
4,4,2934,2047.63,1947.63,120.785,-0.244138,1.0279,0.0,1.0279,-1.0,-0.6829847097396851,-0.6829847097396851,0.07742750644683838,0.08072963356971741,0.08072963356971741,0.0,6,-9.584030918381684,0.46881298966520324,1.0,-1.4987546886437997e-05,-10.0,0.0,0.0,-0.05282892050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,off_track
5,5,2781,1900.65,1800.65,119.004,-0.0573447,0.0182938,0.0,0.0182938,6.73399019241333,0.09957641363143921,0.09957641363143921,0.10754080303013325,0.19063778221607208,0.19063778221607208,0.0,6,0.475187899751701,0.4752335454684139,1.0,-2.8912560790914794e-05,0.0,0.0,0.0,-1.6733155922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2782,1901.31,1801.31,118.883,-0.0564392,0.0229507,0.0,0.0229507,6.70727014541626,0.23346537351608276,0.23346537351608276,0.13388895988464355,0.007454994600266218,0.007454994600266218,0.0,6,0.4747036728126373,0.4747748251781093,1.0,-4.4815633947479225e-05,0.0,0.0,0.0,-2.6336731524500002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2783,1901.97,1801.97,118.312,-0.0577138,0.0281403,0.0,0.0281403,6.662350177764893,0.32413744926452637,0.32413744926452637,0.0906720757484436,-0.31073781847953796,0.0,0.31073781847953796,6,0.4723999045719914,0.4724600519594972,1.0,-2.0553563301328737e-05,0.0,0.0,0.0,-3.9593824204500004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2784,1902.62,1802.62,117.32,-0.0599406,0.0337082,0.0,0.0337082,6.608729839324951,0.2538584768772125,0.2538584768772125,-0.07027897238731384,-0.33273085951805115,0.0,0.33273085951805115,6,0.4683680600927177,0.46843722006497923,1.0,-1.2347834899542053e-05,0.0,0.0,0.0,-5.6812137362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2785,1903.27,1803.27,116.508,-0.061756,0.0394226,0.0,0.0394226,6.557030200958252,0.07891570031642914,0.07891570031642914,-0.1749427765607834,-0.025829268619418144,0.0,0.025829268619418144,6,0.4649893856488391,0.46514360515605413,1.0,-7.651243767699045e-05,0.0,0.0,0.0,-7.770706953800001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2786,1903.92,1803.92,116.492,-0.0595096,0.0449112,0.0,0.0449112,6.533070087432861,-0.07423250377178192,-0.07423250377178192,-0.15314820408821106,0.3278648853302002,0.3278648853302002,0.0,6,0.46498366895419546,0.4651431556795061,1.0,-5.863593103861087e-05,0.0,0.0,0.0,-0.000100850794272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2787,1904.57,1804.57,116.106,-0.053048,0.0499191,0.0,0.0499191,6.539700031280518,0.005926328711211681,0.005926328711211681,0.0801588324829936,-0.201046422123909,0.0,0.201046422123909,6,0.46363002826723665,0.46377068769053975,1.0,-1.6063596062591576e-05,0.0,0.0,0.0,-0.0001245958272405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2788,1905.21,1805.21,115.819,-0.0477822,0.0547409,0.0,0.0547409,6.5401201248168945,0.06518349051475525,0.06518349051475525,0.05925716180354357,0.136983260512352,0.136983260512352,0.0,6,0.46258863211212137,0.4627472389468244,1.0,-8.778528062528357e-06,0.0,0.0,0.0,-0.00014982830664050004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2789,1905.86,1805.86,114.773,-0.0450442,0.0594879,0.0,0.0594879,6.524489879608154,0.19652725756168365,0.19652725756168365,0.1313437670469284,-0.7523317933082581,0.0,0.7523317933082581,6,0.4584062660358695,0.4586263345110452,1.0,-4.312796285519449e-05,0.0,0.0,0.0,-0.00017694051232050004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2790,1906.49,1806.49,113.861,-0.0427631,0.0639801,0.0,0.0639801,6.507629871368408,0.06849582493305206,0.06849582493305206,-0.1280314326286316,0.8972045183181763,0.8972045183181763,0.0,6,0.4547819793903068,0.45502763216945963,1.0,-4.0980119352349575e-05,0.0,0.0,0.0,-0.0002046726598005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2791,1907.13,1807.13,113.895,-0.0380014,0.0679352,0.0,0.0679352,6.511079788208008,-0.045521415770053864,-0.045521415770053864,-0.11401724070310593,0.25127899646759033,0.25127899646759033,0.0,6,0.4549878271898235,0.4552510865877194,1.0,-3.249982794387499e-05,0.0,0.0,0.0,-0.00023075956995200004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2792,1907.76,1807.76,114.01,-0.0323051,0.0713898,0.0,0.0713898,6.524680137634277,0.09508195519447327,0.09508195519447327,0.14060337096452713,0.5025125741958618,0.5025125741958618,0.0,6,0.4554978061325678,0.4558020545795863,1.0,-4.942326981647108e-05,0.0,0.0,0.0,-0.000254825177202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2793,1908.4,1808.4,114.1,-0.0304378,0.0748657,0.0,0.0748657,6.51230001449585,0.2033044397830963,0.2033044397830963,0.10822248458862305,0.38642582297325134,0.38642582297325134,0.0,6,0.45587907430834407,0.4561885982255949,1.0,-2.9280265426336886e-05,0.0,0.0,0.0,-0.0002802436518245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2794,1909.03,1809.03,114.067,-0.032388,0.078624,0.0,0.078624,6.47199010848999,0.3316643238067627,0.3316643238067627,0.12835988402366638,0.1751558780670166,0.1751558780670166,0.0,6,0.4556784350164198,0.4560287123347862,1.0,-4.119064956642271e-05,0.0,0.0,0.0,-0.0003090866688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2795,1909.67,1809.67,113.831,-0.0376533,0.0828262,0.0,0.0828262,6.406760215759277,0.3330046832561493,0.3330046832561493,0.0013403594493865967,-0.06356927752494812,0.0,0.06356927752494812,6,0.4546582520896631,0.45500126555139375,1.0,-4.4914086338998516e-09,0.0,0.0,0.0,-0.00034300897032200006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2796,1910.3,1810.3,113.601,-0.0442336,0.0874344,0.0,0.0874344,6.331140041351318,0.1912137269973755,0.1912137269973755,-0.1417909562587738,0.019532006233930588,0.019532006233930588,0.0,6,0.45352702605931144,0.4539595264626714,1.0,-5.0261688191943765e-05,0.0,0.0,0.0,-0.000382238715168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2797,1910.94,1810.94,113.497,-0.048385,0.0921509,0.0,0.0921509,6.271369934082031,0.042205799371004105,0.042205799371004105,-0.14900792762637138,0.021735843271017075,0.021735843271017075,0.0,6,0.4529765883221989,0.45345668614697815,1.0,-5.550840623876483e-05,0.0,0.0,0.0,-0.0004245894185405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2798,1911.57,1811.57,113.424,-0.0472682,0.0965302,0.0,0.0965302,6.247389793395996,-0.0036723881494253874,-0.0036723881494253874,-0.04587818752042949,0.07167641073465347,0.07167641073465347,0.0,6,0.45271808579726164,0.453189251793089,1.0,-5.262020225399231e-06,0.0,0.0,0.0,-0.000465903975602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2799,1912.2,1812.2,113.261,-0.0435022,0.100623,0.0,0.100623,6.242090225219727,0.029442908242344856,0.029442908242344856,0.033115296391770244,-0.0421053022146225,0.0,0.0421053022146225,6,0.45210639702449457,0.4526153879880824,1.0,-2.7415571377869787e-06,0.0,0.0,0.0,-0.0005062494064500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2800,1912.84,1812.83,112.76,-0.0401548,0.10459,0.0,0.10459,6.235060214996338,0.08473210036754608,0.08473210036754608,0.055289192125201225,-0.20446516573429108,0.0,0.20446516573429108,6,0.45012182297165965,0.45067641861357427,1.0,-7.642236914643533e-06,0.0,0.0,0.0,-0.0005469534050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2801,1913.46,1813.46,111.82,-0.0380166,0.10843,0.0,0.10843,6.221240043640137,0.08641284704208374,0.08641284704208374,0.0016807466745376587,-0.37064582109451294,0.0,0.37064582109451294,6,0.4463689602529328,0.44695682056020625,1.0,-7.0622734599234965e-09,0.0,0.0,0.0,-0.000587853245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2802,1914.09,1814.09,111.477,-0.0350488,0.111903,0.0,0.111903,6.215330123901367,0.015994001179933548,0.015994001179933548,-0.07041884586215019,0.6382985711097717,0.6382985711097717,0.0,6,0.4449956361386383,0.4456341472437197,1.0,-1.2397034631393168e-05,0.0,0.0,0.0,-0.00062611407045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2803,1914.71,1814.71,111.404,-0.0310548,0.114999,0.0,0.114999,6.218780040740967,0.03526682406663895,0.03526682406663895,0.0192728228867054,-0.055914174765348434,0.0,0.055914174765348434,6,0.44473897399447,0.44540114109877504,1.0,-9.286042550557886e-07,0.0,0.0,0.0,-0.0006612385000500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2804,1915.33,1815.33,111.495,-0.0282119,0.117924,0.0,0.117924,6.216090202331543,0.0995863601565361,0.0995863601565361,0.06431953608989716,0.6996159553527832,0.6996159553527832,0.0,6,0.4450968855144802,0.4458025315100872,1.0,-1.0342506807048956e-05,0.0,0.0,0.0,-0.0006953034888000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2805,1915.95,1815.95,111.508,-0.0279706,0.12094,0.0,0.12094,6.195879936218262,0.18227213621139526,0.18227213621139526,0.08268577605485916,0.01587212085723877,0.01587212085723877,0.0,6,0.44510911728785013,0.44585753381175464,1.0,-1.7092343904485803e-05,0.0,0.0,0.0,-0.00073132418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2806,1916.58,1816.58,111.594,-0.0305007,0.124237,0.0,0.124237,6.155819892883301,0.23558203876018524,0.23558203876018524,0.05330990254878998,0.5109578967094421,0.5109578967094421,0.0,6,0.4453895394559419,0.4461683859286663,1.0,-7.1048642744037105e-06,0.0,0.0,0.0,-0.0007717416084500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2807,1917.2,1817.2,111.484,-0.034499,0.127887,0.0,0.127887,6.104249954223633,0.21155378222465515,0.21155378222465515,-0.02402825653553009,-0.04345454275608063,0.0,0.04345454275608063,6,0.44485145641038143,0.44567065404161177,1.0,-1.4433927803431113e-06,0.0,0.0,0.0,-0.00081775423845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2808,1917.83,1817.83,111.498,-0.0377653,0.131725,0.0,0.131725,6.056419849395752,0.1011483371257782,0.1011483371257782,-0.11040544509887695,0.2693890631198883,0.2693890631198883,0.0,6,0.44477594972753676,0.4456739969145555,1.0,-3.0473405768702832e-05,0.0,0.0,0.0,-0.0008675737812500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2809,1918.45,1818.45,111.53,-0.0369595,0.135384,0.0,0.135384,6.0352702140808105,0.01839428022503853,0.01839428022503853,-0.08275405690073967,0.2247936874628067,0.2247936874628067,0.0,6,0.4448817717309805,0.4458153336886143,1.0,-1.7120584833827148e-05,0.0,0.0,0.0,-0.0009164413728000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2810,1919.07,1819.07,111.619,-0.0332721,0.138684,0.0,0.138684,6.034510135650635,0.0349179171025753,0.0349179171025753,0.016523636877536774,0.43118637800216675,0.43118637800216675,0.0,6,0.4452665458763625,0.44622889104560165,1.0,-6.82576439151733e-07,0.0,0.0,0.0,-0.0009616625928000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2811,1919.7,1819.7,111.347,-0.030165,0.14183,0.0,0.14183,6.031280040740967,0.12760555744171143,0.12760555744171143,0.09268764033913612,-0.14420117437839508,0.0,0.14420117437839508,6,0.4441581150896946,0.4451853800313737,1.0,-2.1477496679092634e-05,0.0,0.0,0.0,-0.0010057874450000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2812,1920.32,1820.32,110.617,-0.0293635,0.144965,0.0,0.144965,6.013730049133301,0.15051791071891785,0.15051791071891785,0.02291235327720642,-0.2793452739715576,0.0,0.2793452739715576,6,0.4412252074016778,0.44227726240275955,1.0,-1.3124398317487795e-06,0.0,0.0,0.0,-0.0010507425612500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2813,1920.94,1820.94,110.027,-0.0287903,0.147925,0.0,0.147925,5.9959797859191895,0.05318421125411987,0.05318421125411987,-0.09733369946479797,-0.06852264702320099,0.0,0.06852264702320099,6,0.4388078390327836,0.43992561393666235,1.0,-2.3684622628759035e-05,0.0,0.0,0.0,-0.00109409028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2814,1921.55,1821.55,110.134,-0.025049,0.150346,0.0,0.150346,6.001930236816406,-0.032622866332530975,-0.032622866332530975,-0.08580707758665085,0.731171190738678,0.731171190738678,0.0,6,0.4392491964187375,0.4403977995409474,1.0,-1.8407136409903794e-05,0.0,0.0,0.0,-0.0011301959858000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2815,1922.17,1822.17,110.323,-0.0199769,0.152243,0.0,0.152243,6.020309925079346,0.06245419383049011,0.06245419383049011,0.09507706016302109,0.4174596667289734,0.4174596667289734,0.0,6,0.44002245261663137,0.4412039482875045,1.0,-2.259911842310683e-05,0.0,0.0,0.0,-0.00115889655245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2816,1922.79,1822.79,110.499,-0.0178493,0.154083,0.0,0.154083,6.020520210266113,0.1998378485441208,0.1998378485441208,0.13738365471363068,0.6805194020271301,0.6805194020271301,0.0,6,0.44069132824080604,0.4419255924567122,1.0,-4.718567145618524e-05,0.0,0.0,0.0,-0.0011870785444499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2817,1923.41,1823.41,110.615,-0.0196136,0.156209,0.0,0.156209,5.993750095367432,0.3248535692691803,0.3248535692691803,0.1250157207250595,0.44353580474853516,0.44353580474853516,0.0,6,0.44111576211828707,0.4423748970284081,1.0,-3.907232607101519e-05,0.0,0.0,0.0,-0.0012200625840499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2818,1924.03,1824.03,110.564,-0.0245097,0.158795,0.0,0.158795,5.944180011749268,0.3664211630821228,0.3664211630821228,0.041567593812942505,0.11746293306350708,0.11746293306350708,0.0,6,0.4408580571814242,0.44212316944481267,1.0,-4.31966213849444e-06,0.0,0.0,0.0,-0.00126079260125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2819,1924.65,1824.65,110.474,-0.0313323,0.16188,0.0,0.16188,5.879950046539307,0.21442848443984985,0.21442848443984985,-0.15199267864227295,0.13200770318508148,0.13200770318508148,0.0,6,0.44031109905952615,0.44167911021542827,1.0,-5.775443590213314e-05,0.0,0.0,0.0,-0.00131025672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2820,1925.27,1825.27,110.435,-0.0359023,0.16514,0.0,0.16514,5.8291401863098145,0.01754910871386528,0.01754910871386528,-0.19687937572598457,0.11735524237155914,0.11735524237155914,0.0,6,0.4399948699373795,0.4414553346388452,1.0,-9.690372146563352e-05,0.0,0.0,0.0,-0.0013635609800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2821,1925.89,1825.89,110.653,-0.0327848,0.167853,0.0,0.167853,5.828360080718994,-0.0978265106678009,-0.0978265106678009,-0.11537561938166618,0.6497209072113037,0.6497209072113037,0.0,6,0.4409321417613941,0.4423741520757134,1.0,-3.3278833869257765e-05,0.0,0.0,0.0,-0.00140873148045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2822,1926.51,1826.51,110.793,-0.024874,0.169862,0.0,0.169862,5.861869812011719,-0.030484819784760475,-0.030484819784760475,0.06734169088304043,0.3226657211780548,0.3226657211780548,0.0,6,0.44158091608199324,0.4430349082925207,1.0,-1.1337258327467426e-05,0.0,0.0,0.0,-0.0014426549522000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2823,1927.13,1827.13,110.834,-0.0183199,0.171533,0.0,0.171533,5.890349864959717,0.1294001191854477,0.1294001191854477,0.15988493897020817,0.25662243366241455,0.25662243366241455,0.0,6,0.4417265196580015,0.4432616061467253,1.0,-6.390798427376797e-05,0.0,0.0,0.0,-0.0014711785044499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2824,1927.75,1827.75,110.856,-0.0162056,0.173262,0.0,0.173262,5.890979766845703,0.2702980637550354,0.2702980637550354,0.1408979445695877,0.3412106931209564,0.3412106931209564,0.0,6,0.44181515833346124,0.4433657749426211,1.0,-4.9630576959836526e-05,0.0,0.0,0.0,-0.0015009860322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2825,1928.37,1828.37,110.544,-0.0183714,0.175287,0.0,0.175287,5.862679958343506,0.36985069513320923,0.36985069513320923,0.09955263137817383,-0.15215502679347992,0.0,0.15215502679347992,6,0.4405403296207801,0.4421013830552659,1.0,-2.4776816035796402e-05,0.0,0.0,0.0,-0.00153627661845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,2826,1928.99,1828.99,109.995,-0.0237082,0.177682,0.0,0.177682,5.812449932098389,0.2498382031917572,0.2498382031917572,-0.12001249194145203,-0.11161310970783234,0.0,0.11161310970783234,6,0.4382418019363641,0.4398563540881191,1.0,-3.600749555499272e-05,0.0,0.0,0.0,-0.0015785446562000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
